EpisodeNr,RescuedRatio,TornsRatio,BoredomRatio,TimeInActions,TotalReward
307,0.1808,0.0675,0.1676,284.5596,730.4695
308,0.1776,0.0655,0.1625,283.5107,740.8293
309,0.1789,0.0668,0.1617,279.8291,756.8277
310,0.1789,0.0697,0.1649,277.7394,759.0114
311,0.1804,0.0697,0.1672,279.0816,776.2115
312,0.1819,0.0666,0.1677,278.3579,779.5905
313,0.1812,0.0641,0.1659,282.6788,799.3228
314,0.1838,0.0695,0.1684,280.0207,808.0913
315,0.1848,0.0711,0.1701,270.7179,800.1158
316,0.1874,0.0764,0.1702,263.0828,783.9426
317,0.1888,0.0856,0.1711,266.7328,780.2633
318,0.1895,0.0877,0.1750,260.8773,760.8349
319,0.1905,0.0867,0.1769,257.7074,754.3831
320,0.1922,0.0886,0.1723,261.3360,754.1255
321,0.1930,0.0875,0.1725,253.9780,745.7889
322,0.1957,0.0933,0.1717,255.0617,738.7049
323,0.1937,0.0945,0.1746,248.2003,731.5033
324,0.1928,0.0951,0.1759,249.4180,737.9238
325,0.1905,0.0933,0.1768,234.5603,716.8693
326,0.1929,0.0956,0.1744,231.0857,711.7613
327,0.1919,0.0949,0.1735,229.6612,716.1993
328,0.1898,0.0959,0.1712,232.9694,736.0038
329,0.1910,0.0919,0.1723,230.5835,738.2162
330,0.1917,0.0934,0.1717,230.7644,758.7947
331,0.1908,0.0949,0.1720,229.7424,755.5553
332,0.1930,0.0936,0.1720,232.4356,747.6418
333,0.1956,0.0933,0.1708,233.1160,735.7640
334,0.1918,0.0914,0.1689,236.1465,741.3694
335,0.1914,0.0945,0.1677,233.5186,734.6957
336,0.1895,0.0966,0.1624,234.8727,738.1636
337,0.1875,0.0988,0.1564,225.2349,714.4875
338,0.1882,0.1026,0.1537,221.6478,708.7506
339,0.1860,0.1041,0.1511,224.3054,702.1573
340,0.1894,0.1045,0.1511,227.1666,716.0672
341,0.1886,0.1033,0.1516,225.3859,731.4637
342,0.1890,0.1007,0.1560,220.1481,727.7461
343,0.1830,0.1027,0.1508,222.8400,733.5544
344,0.1844,0.1110,0.1502,221.6079,740.6120
345,0.1799,0.1085,0.1515,220.0721,737.1464
346,0.1815,0.1120,0.1557,219.1479,737.8177
347,0.1758,0.1090,0.1556,225.4064,766.1925
348,0.1791,0.1041,0.1519,229.2257,781.8086
349,0.1787,0.1067,0.1525,231.5664,802.2803
350,0.1778,0.1066,0.1476,234.8282,809.2272
351,0.1746,0.1069,0.1483,247.2648,827.9744
352,0.1727,0.1074,0.1491,253.9340,840.8438
353,0.1733,0.1013,0.1519,252.4082,843.0530
354,0.1718,0.1033,0.1523,253.7702,840.0635
355,0.1710,0.1015,0.1536,264.1159,843.6592
356,0.1714,0.1004,0.1536,273.1280,850.3094
357,0.1713,0.1023,0.1551,262.6200,845.3583
358,0.1756,0.1067,0.1610,264.1474,858.0788
359,0.1805,0.1115,0.1575,269.0051,865.0371
360,0.1825,0.1092,0.1542,272.4316,872.1856
361,0.1814,0.1047,0.1488,268.8989,863.5711
362,0.1851,0.1110,0.1505,276.2893,880.2442
363,0.1807,0.1122,0.1516,273.3245,864.6973
364,0.1809,0.1054,0.1486,268.4691,857.3656
365,0.1764,0.1045,0.1428,269.5979,858.5489
366,0.1783,0.1056,0.1416,270.1159,865.2430
367,0.1767,0.1060,0.1368,271.0302,864.1466
368,0.1820,0.1044,0.1374,272.6268,871.4221
369,0.1820,0.1032,0.1374,278.8164,872.3520
370,0.1824,0.1078,0.1371,282.7206,880.4857
371,0.1804,0.1083,0.1318,284.3330,882.5754
372,0.1796,0.1111,0.1292,280.2792,861.0863
373,0.1774,0.1150,0.1297,278.5572,855.8702
374,0.1757,0.1147,0.1237,275.2942,848.8823
375,0.1764,0.1142,0.1217,275.3287,828.9985
376,0.1752,0.1118,0.1210,264.4671,807.6652
377,0.1741,0.1124,0.1208,264.1287,812.4907
378,0.1740,0.1147,0.1155,268.7392,816.6779
379,0.1735,0.1145,0.1093,267.1525,816.9041
380,0.1763,0.1191,0.1075,263.3989,809.6764
381,0.1767,0.1146,0.1102,258.3841,801.1868
382,0.1766,0.1130,0.1090,262.5352,804.3496
383,0.1721,0.1080,0.1068,258.2872,798.3125
384,0.1706,0.0982,0.1086,255.5990,800.8111
385,0.1708,0.0967,0.1094,259.0615,815.7663
386,0.1739,0.0973,0.1128,269.0490,843.0868
387,0.1735,0.0922,0.1106,271.1733,837.0102
388,0.1761,0.0906,0.1085,276.7885,859.2124
389,0.1748,0.0893,0.1094,278.7118,883.5113
390,0.1756,0.0910,0.1053,281.3049,892.6002
391,0.1740,0.0908,0.1024,285.0606,877.2506
392,0.1774,0.0960,0.1003,289.5157,882.9436
393,0.1770,0.0962,0.1011,287.9838,876.5910
394,0.1774,0.0953,0.1040,279.8094,857.2244
395,0.1822,0.0971,0.1004,276.6052,843.8396
396,0.1791,0.0943,0.1024,265.5554,840.9138
397,0.1794,0.0896,0.1065,262.8674,833.2287
398,0.1776,0.0869,0.1068,258.3293,831.0215
399,0.1827,0.0846,0.1150,256.2976,822.8441
400,0.1826,0.0817,0.1202,260.4479,839.4471
